Date,Account_ID,Customer_Segment,Industry,Subscription_Status,Monthly_Recurring_Revenue,Expansion_Revenue,Support_Tickets_Last_30d,Feature_Adoption_Score
2024-09-05,ACC00045,SMB,Healthcare,Churned,2454.07,0.0,4,28.9
2024-09-05,ACC00046,SMB,Retail,Active,2118.15,68.26,8,80.8
2024-09-05,ACC00047,SMB,Tech,Active,2898.84,632.29,2,65.9
2024-09-05,ACC00048,SMB,Retail,Active,1071.47,288.72,8,73.6
2024-09-05,ACC00049,SMB,Tech,Active,1856.62,294.49,4,93.7
2024-09-05,ACC00050,Mid-Market,Tech,Active,6637.44,164.24,7,70.5
2024-09-06,ACC00001,SMB,Retail,Active,802.77,154.28,2,99.3
2024-09-06,ACC00002,Mid-Market,Healthcare,Active,5597.17,1116.62,6,70.4
2024-09-06,ACC00003,Mid-Market,Tech,Churned,7956.84,0.0,9,49.4
2024-09-06,ACC00004,SMB,Finance,Active,1339.01,34.45,6,89.4
2024-09-06,ACC00005,SMB,Retail,Active,729.46,196.07,0,73.3
2024-09-06,ACC00006,SMB,Finance,Active,2345.9,324.79,8,91.7
2024-09-06,ACC00007,Enterprise,Retail,Active,24704.24,311.08,3,95.3
2024-09-06,ACC00008,Mid-Market,Tech,Active,5788.61,901.96,1,61.8
2024-09-06,ACC00009,SMB,Finance,Paused,1636.45,0.0,8,66.4
2024-09-06,ACC00010,SMB,Finance,Active,1615.95,87.62,9,88.5
2024-09-06,ACC00011,Mid-Market,Healthcare,Active,4201.28,1047.7,7,72.4
2024-09-06,ACC00012,SMB,Retail,Active,517.56,3.94,5,82.0
2024-09-06,ACC00013,SMB,Retail,Active,2510.12,449.07,7,61.6
2024-09-06,ACC00014,Enterprise,Tech,Active,11388.9,2516.57,7,66.0
2024-09-06,ACC00015,Mid-Market,Healthcare,Active,4596.24,1027.26,4,91.8
2024-09-06,ACC00016,Mid-Market,Retail,Active,7131.57,837.56,2,84.9
2024-09-06,ACC00017,Mid-Market,Tech,Active,4820.72,979.16,4,91.1
2024-09-06,ACC00018,Mid-Market,Finance,Active,3912.68,206.87,8,78.3
2024-09-06,ACC00019,SMB,Healthcare,Active,2150.72,351.33,1,61.0
2024-09-06,ACC00020,Mid-Market,Healthcare,Active,3637.66,493.75,2,66.8
2024-09-06,ACC00021,Enterprise,Healthcare,Active,19323.72,629.73,3,74.3
2024-09-06,ACC00022,Mid-Market,Retail,Active,7676.11,390.18,3,89.6
2024-09-06,ACC00023,Mid-Market,Retail,Active,6535.26,1557.45,5,73.9
2024-09-06,ACC00024,SMB,Retail,Active,1493.91,305.32,9,61.0
2024-09-06,ACC00025,Mid-Market,Tech,Paused,9294.2,0.0,6,76.9
2024-09-06,ACC00026,SMB,Finance,Active,2339.7,154.22,0,70.7
2024-09-06,ACC00027,Enterprise,Finance,Active,22533.35,6655.84,8,79.1
2024-09-06,ACC00028,SMB,Healthcare,Churned,2750.01,0.0,6,20.6
2024-09-06,ACC00029,SMB,Retail,Active,989.96,110.95,1,64.9
2024-09-06,ACC00030,SMB,Tech,Active,1399.38,49.5,3,96.2
2024-09-06,ACC00031,SMB,Healthcare,Active,752.01,65.49,2,81.9
2024-09-06,ACC00032,SMB,Retail,Active,2112.23,77.21,4,91.2
2024-09-06,ACC00033,Mid-Market,Finance,Churned,8027.86,0.0,8,53.8
2024-09-06,ACC00034,Mid-Market,Tech,Active,8753.31,2230.32,5,73.3
2024-09-06,ACC00035,Mid-Market,Finance,Active,4769.71,1027.8,8,82.4
2024-09-06,ACC00036,SMB,Tech,Active,1732.38,193.08,9,97.9
2024-09-06,ACC00037,Mid-Market,Retail,Active,9246.52,305.46,4,60.0
2024-09-06,ACC00038,Mid-Market,Healthcare,Active,3023.94,684.62,1,90.7
2024-09-06,ACC00039,SMB,Retail,Active,1584.5,441.58,9,67.8
2024-09-06,ACC00040,SMB,Finance,Active,1137.29,147.18,3,98.1
2024-09-06,ACC00041,Mid-Market,Healthcare,Active,8385.23,52.51,1,77.4
2024-09-06,ACC00042,SMB,Healthcare,Active,1412.74,161.15,7,98.0
2024-09-06,ACC00043,Mid-Market,Tech,Active,9523.41,705.77,6,72.1
2024-09-06,ACC00044,Mid-Market,Finance,Active,4244.6,1270.99,1,67.5
2024-09-06,ACC00045,Mid-Market,Tech,Active,5118.76,757.47,9,65.6
2024-09-06,ACC00046,Enterprise,Tech,Active,16196.18,1248.31,7,85.4
2024-09-06,ACC00047,SMB,Tech,Active,2614.71,195.45,2,85.5
2024-09-06,ACC00048,SMB,Healthcare,Active,985.2,101.64,9,98.5
2024-09-06,ACC00049,SMB,Retail,Active,592.39,59.6,1,79.1
2024-09-06,ACC00050,Mid-Market,Retail,Active,8744.52,1668.85,0,65.0
2024-09-07,ACC00001,Mid-Market,Tech,Active,6611.58,1973.67,4,80.2
2024-09-07,ACC00002,SMB,Healthcare,Active,2428.4,356.33,3,85.0
2024-09-07,ACC00003,Enterprise,Retail,Active,24412.1,1221.18,8,87.4
2024-09-07,ACC00004,Mid-Market,Retail,Active,8003.6,865.4,5,60.4
2024-09-07,ACC00005,Enterprise,Tech,Active,22715.09,1564.72,7,85.6
2024-09-07,ACC00006,SMB,Healthcare,Active,963.04,253.51,6,92.6
2024-09-07,ACC00007,SMB,Retail,Active,2798.31,611.87,1,87.0
2024-09-07,ACC00008,Mid-Market,Finance,Active,8498.3,1568.21,6,81.0
2024-09-07,ACC00009,Enterprise,Retail,Active,24794.93,5287.59,7,75.4
2024-09-07,ACC00010,SMB,Tech,Active,1262.19,64.76,5,81.8
2024-09-07,ACC00011,SMB,Retail,Active,602.75,106.54,2,72.3
2024-09-07,ACC00012,SMB,Healthcare,Paused,1963.71,0.0,4,98.5
2024-09-07,ACC00013,SMB,Retail,Active,1554.04,431.35,0,90.7
2024-09-07,ACC00014,Enterprise,Tech,Active,15882.86,4510.68,5,96.7
2024-09-07,ACC00015,Mid-Market,Tech,Active,5592.22,44.68,8,70.8
2024-09-07,ACC00016,SMB,Tech,Active,2537.97,151.99,9,98.1
2024-09-07,ACC00017,SMB,Tech,Active,822.97,87.87,9,65.2
2024-09-07,ACC00018,Mid-Market,Healthcare,Active,7168.0,324.92,1,99.5
2024-09-07,ACC00019,Mid-Market,Tech,Active,9484.69,264.14,6,66.8
2024-09-07,ACC00020,Enterprise,Retail,Active,14750.83,1279.81,1,65.8
2024-09-07,ACC00021,Enterprise,Healthcare,Active,17176.82,2924.07,5,95.5
2024-09-07,ACC00022,Enterprise,Tech,Active,15112.64,2502.34,4,74.7
2024-09-07,ACC00023,SMB,Retail,Active,1159.43,185.38,3,98.0
2024-09-07,ACC00024,SMB,Healthcare,Active,731.94,132.64,7,61.5
2024-09-07,ACC00025,SMB,Retail,Active,1425.64,187.02,2,78.7
2024-09-07,ACC00026,Mid-Market,Finance,Churned,3090.93,0.0,3,21.4
2024-09-07,ACC00027,SMB,Tech,Active,1258.53,185.49,1,60.6
2024-09-07,ACC00028,SMB,Finance,Active,1368.09,343.19,5,63.4
2024-09-07,ACC00029,Enterprise,Tech,Active,12662.69,504.97,2,60.4
2024-09-07,ACC00030,SMB,Healthcare,Active,1205.86,306.78,3,79.2
2024-09-07,ACC00031,SMB,Tech,Active,808.92,233.6,8,76.9
2024-09-07,ACC00032,SMB,Healthcare,Active,567.21,54.38,3,69.1
2024-09-07,ACC00033,SMB,Healthcare,Active,599.48,51.0,1,80.1
2024-09-07,ACC00034,SMB,Healthcare,Churned,2018.8,0.0,6,23.1
2024-09-07,ACC00035,SMB,Healthcare,Active,994.98,32.33,1,69.3
2024-09-07,ACC00036,SMB,Retail,Active,1360.2,160.88,0,75.3
2024-09-07,ACC00037,Mid-Market,Tech,Active,5650.78,200.36,9,82.7
2024-09-07,ACC00038,SMB,Retail,Active,1723.7,74.87,7,96.9
2024-09-07,ACC00039,Mid-Market,Retail,Active,8045.3,20.66,7,60.5
2024-09-07,ACC00040,Enterprise,Retail,Active,23353.65,6952.96,8,62.3
2024-09-07,ACC00041,Enterprise,Finance,Active,13031.1,2693.51,5,84.2
2024-09-07,ACC00042,Mid-Market,Healthcare,Paused,3359.87,0.0,8,81.2
2024-09-07,ACC00043,SMB,Finance,Active,825.91,90.56,7,67.1
2024-09-07,ACC00044,Enterprise,Finance,Active,10196.86,2394.88,2,97.1
2024-09-07,ACC00045,Mid-Market,Finance,Active,9669.3,2656.49,1,97.6
2024-09-07,ACC00046,SMB,Tech,Active,1454.86,400.3,2,69.0
2024-09-07,ACC00047,Mid-Market,Healthcare,Active,7557.35,1536.88,8,80.9
2024-09-07,ACC00048,Enterprise,Finance,Active,15766.9,1039.09,1,94.0
2024-09-07,ACC00049,SMB,Finance,Active,1202.5,178.33,0,87.3
2024-09-07,ACC00050,SMB,Finance,Active,967.91,231.02,1,80.4
2024-09-08,ACC00001,Enterprise,Finance,Active,15398.76,4457.52,3,67.7
2024-09-08,ACC00002,Mid-Market,Finance,Active,7426.59,29.11,5,70.1
2024-09-08,ACC00003,SMB,Retail,Active,1061.35,83.48,9,88.0
2024-09-08,ACC00004,SMB,Healthcare,Churned,708.99,0.0,2,21.7
2024-09-08,ACC00005,Mid-Market,Finance,Active,6433.02,1235.51,9,85.5
2024-09-08,ACC00006,Mid-Market,Finance,Active,6577.96,1336.27,4,71.0
2024-09-08,ACC00007,Mid-Market,Tech,Active,5451.06,178.21,2,82.6
2024-09-08,ACC00008,Mid-Market,Retail,Active,7443.4,1743.83,7,83.9
2024-09-08,ACC00009,Mid-Market,Tech,Active,6189.19,16.14,0,98.4
2024-09-08,ACC00010,SMB,Retail,Active,2604.88,684.98,5,83.3
2024-09-08,ACC00011,Enterprise,Finance,Active,22272.6,6490.32,6,94.3
2024-09-08,ACC00012,SMB,Tech,Paused,555.48,0.0,5,85.9
2024-09-08,ACC00013,Enterprise,Healthcare,Active,23703.92,5144.24,1,64.0
2024-09-08,ACC00014,Enterprise,Finance,Active,24785.14,4433.97,5,97.9
2024-09-08,ACC00015,SMB,Tech,Active,1046.87,309.13,3,73.1
2024-09-08,ACC00016,SMB,Retail,Active,1391.18,38.81,1,72.9
2024-09-08,ACC00017,SMB,Tech,Paused,2529.05,0.0,4,78.6
2024-09-08,ACC00018,SMB,Tech,Active,2495.58,507.83,0,97.2
2024-09-08,ACC00019,Enterprise,Retail,Active,16562.41,2535.8,1,96.6
2024-09-08,ACC00020,Mid-Market,Healthcare,Active,8439.36,18.03,6,71.6
2024-09-08,ACC00021,Enterprise,Tech,Active,14406.75,2720.68,9,80.9
2024-09-08,ACC00022,Mid-Market,Tech,Active,9548.7,2732.58,1,92.6
2024-09-08,ACC00023,SMB,Tech,Active,1867.69,83.49,1,94.3
2024-09-08,ACC00024,Mid-Market,Finance,Active,8176.91,1279.49,0,98.4
2024-09-08,ACC00025,SMB,Tech,Active,825.12,109.52,3,70.0
2024-09-08,ACC00026,Mid-Market,Retail,Active,6452.96,410.38,7,65.6
2024-09-08,ACC00027,Enterprise,Retail,Active,16202.4,4729.86,6,93.9
2024-09-08,ACC00028,SMB,Finance,Active,880.19,18.64,3,63.1
2024-09-08,ACC00029,Mid-Market,Tech,Churned,3961.99,0.0,3,21.2
2024-09-08,ACC00030,SMB,Tech,Churned,1498.99,0.0,9,45.2
2024-09-08,ACC00031,Mid-Market,Retail,Active,7506.11,2042.8,5,77.2
2024-09-08,ACC00032,SMB,Retail,Active,2471.87,519.57,5,81.7
2024-09-08,ACC00033,SMB,Retail,Active,1719.7,200.94,5,93.4
2024-09-08,ACC00034,Mid-Market,Healthcare,Churned,3893.95,0.0,3,50.6
2024-09-08,ACC00035,Enterprise,Healthcare,Active,12427.65,1191.28,9,96.3
2024-09-08,ACC00036,Mid-Market,Finance,Active,9608.19,941.47,4,82.6
2024-09-08,ACC00037,Enterprise,Healthcare,Active,12968.67,930.51,4,83.2
2024-09-08,ACC00038,Mid-Market,Retail,Active,4137.29,714.19,3,76.8
2024-09-08,ACC00039,SMB,Finance,Active,931.52,26.96,4,80.0
2024-09-08,ACC00040,Mid-Market,Finance,Active,7285.21,610.49,3,66.7
2024-09-08,ACC00041,Mid-Market,Finance,Paused,3753.64,0.0,1,87.3
2024-09-08,ACC00042,SMB,Retail,Active,1398.98,72.05,1,72.3
2024-09-08,ACC00043,SMB,Retail,Active,732.32,163.36,5,77.8
2024-09-08,ACC00044,SMB,Retail,Active,2317.94,143.36,3,82.9
2024-09-08,ACC00045,Mid-Market,Healthcare,Active,7357.45,1199.62,7,92.5
2024-09-08,ACC00046,Enterprise,Tech,Active,16674.92,3810.72,6,81.2
2024-09-08,ACC00047,SMB,Healthcare,Active,737.33,102.95,5,96.7
2024-09-08,ACC00048,SMB,Finance,Active,1984.76,37.43,1,96.2
2024-09-08,ACC00049,SMB,Tech,Active,2443.13,291.77,2,83.0
2024-09-08,ACC00050,SMB,Healthcare,Paused,2163.58,0.0,4,71.5
2024-09-09,ACC00001,Mid-Market,Finance,Paused,8179.58,0.0,7,79.0
2024-09-09,ACC00002,Enterprise,Finance,Active,18890.33,4488.23,7,80.6
2024-09-09,ACC00003,Mid-Market,Finance,Active,6375.18,1752.16,4,85.8
2024-09-09,ACC00004,SMB,Tech,Active,1645.61,386.43,2,72.5
2024-09-09,ACC00005,SMB,Healthcare,Churned,1596.69,0.0,2,49.4
2024-09-09,ACC00006,Enterprise,Retail,Active,18937.05,3557.49,6,86.9
2024-09-09,ACC00007,SMB,Finance,Active,798.09,223.59,1,95.2
2024-09-09,ACC00008,Mid-Market,Healthcare,Active,4024.87,838.57,5,68.1
2024-09-09,ACC00009,Mid-Market,Retail,Active,5170.82,1423.71,9,91.3
2024-09-09,ACC00010,SMB,Retail,Active,752.12,73.79,5,74.0
2024-09-09,ACC00011,Mid-Market,Healthcare,Active,3570.73,911.85,6,73.1
2024-09-09,ACC00012,Enterprise,Healthcare,Active,11350.78,1961.59,1,79.0
2024-09-09,ACC00013,SMB,Retail,Churned,2519.83,0.0,0,57.7
2024-09-09,ACC00014,SMB,Healthcare,Active,2882.73,313.69,4,83.9
2024-09-09,ACC00015,Mid-Market,Retail,Active,8437.62,1142.87,8,99.8
2024-09-09,ACC00016,SMB,Retail,Active,534.72,100.83,4,96.9
2024-09-09,ACC00017,Mid-Market,Tech,Active,5728.27,331.15,2,88.1
2024-09-09,ACC00018,SMB,Finance,Active,644.94,76.44,3,60.5
2024-09-09,ACC00019,SMB,Healthcare,Churned,1772.46,0.0,3,44.6
2024-09-09,ACC00020,Enterprise,Tech,Active,17205.27,1565.4,0,86.5
2024-09-09,ACC00021,SMB,Finance,Active,2995.69,505.54,8,94.4
2024-09-09,ACC00022,Enterprise,Healthcare,Active,24856.45,6820.27,0,81.4
2024-09-09,ACC00023,SMB,Retail,Active,2125.1,225.15,9,81.4
2024-09-09,ACC00024,SMB,Healthcare,Active,2602.49,704.71,1,82.7
2024-09-09,ACC00025,Mid-Market,Tech,Active,3797.69,65.42,1,88.9
2024-09-09,ACC00026,Mid-Market,Finance,Active,6598.43,977.7,2,82.8
2024-09-09,ACC00027,SMB,Healthcare,Active,1621.36,126.67,9,83.2
2024-09-09,ACC00028,SMB,Retail,Active,1008.63,232.28,2,78.4
2024-09-09,ACC00029,SMB,Healthcare,Active,1297.94,197.13,6,71.4
2024-09-09,ACC00030,Mid-Market,Retail,Active,6451.54,1575.6,2,89.7
2024-09-09,ACC00031,Mid-Market,Retail,Active,5407.32,1368.71,4,97.0
2024-09-09,ACC00032,SMB,Healthcare,Active,1746.1,509.41,9,84.3
2024-09-09,ACC00033,Mid-Market,Healthcare,Active,9220.94,2115.98,4,71.0
2024-09-09,ACC00034,Mid-Market,Retail,Active,8834.99,215.38,6,70.3
2024-09-09,ACC00035,Mid-Market,Finance,Active,4039.31,814.39,4,99.3
2024-09-09,ACC00036,SMB,Healthcare,Active,1168.38,219.55,7,91.7
2024-09-09,ACC00037,Enterprise,Retail,Active,10296.74,1437.94,6,85.8
2024-09-09,ACC00038,SMB,Tech,Active,1868.75,527.34,4,69.6
2024-09-09,ACC00039,SMB,Healthcare,Churned,2516.21,0.0,7,30.6
2024-09-09,ACC00040,SMB,Healthcare,Active,2048.03,220.11,3,83.2
2024-09-09,ACC00041,Mid-Market,Retail,Active,8312.83,1132.34,3,62.8
2024-09-09,ACC00042,Mid-Market,Healthcare,Active,9476.08,1282.29,9,95.7
2024-09-09,ACC00043,SMB,Retail,Active,1883.32,526.56,3,88.3
2024-09-09,ACC00044,Mid-Market,Healthcare,Paused,3237.2,0.0,6,85.9
2024-09-09,ACC00045,Mid-Market,Healthcare,Active,4440.53,271.84,4,99.4
2024-09-09,ACC00046,SMB,Finance,Active,1838.01,107.46,7,70.8
2024-09-09,ACC00047,Mid-Market,Retail,Active,4494.9,858.61,9,81.7
2024-09-09,ACC00048,SMB,Retail,Active,2693.92,795.7,3,76.3
2024-09-09,ACC00049,SMB,Finance,Active,839.09,220.39,3,73.0
2024-09-09,ACC00050,Enterprise,Tech,Active,23532.39,3183.65,8,72.7
2024-09-10,ACC00001,Mid-Market,Tech,Active,3450.11,530.33,6,99.7
2024-09-10,ACC00002,Mid-Market,Tech,Active,4272.2,762.3,5,91.0
2024-09-10,ACC00003,Mid-Market,Healthcare,Active,9041.55,1823.2,8,71.4
2024-09-10,ACC00004,Enterprise,Finance,Active,21628.81,907.95,4,78.0
2024-09-10,ACC00005,Mid-Market,Tech,Churned,9159.88,0.0,2,58.6
2024-09-10,ACC00006,SMB,Tech,Active,1575.42,117.94,1,91.6
2024-09-10,ACC00007,Mid-Market,Retail,Paused,6232.68,0.0,4,85.3
2024-09-10,ACC00008,SMB,Healthcare,Active,2206.91,221.15,3,70.9
2024-09-10,ACC00009,SMB,Tech,Active,1508.02,390.41,8,95.3
2024-09-10,ACC00010,SMB,Healthcare,Active,2104.79,556.25,9,86.8
2024-09-10,ACC00011,SMB,Tech,Active,2118.79,255.33,0,74.1
2024-09-10,ACC00012,SMB,Tech,Active,1662.91,399.54,4,62.7
2024-09-10,ACC00013,Mid-Market,Tech,Active,6180.41,498.52,9,84.0
2024-09-10,ACC00014,SMB,Tech,Active,920.87,76.66,6,68.0
2024-09-10,ACC00015,Mid-Market,Tech,Active,3757.28,1059.67,6,77.0
2024-09-10,ACC00016,SMB,Finance,Active,1411.73,42.62,5,79.5
2024-09-10,ACC00017,Enterprise,Retail,Active,17501.33,4389.58,6,77.4
2024-09-10,ACC00018,Enterprise,Tech,Active,24023.65,2515.65,7,73.9
2024-09-10,ACC00019,Mid-Market,Retail,Active,3352.03,716.73,1,67.0
2024-09-10,ACC00020,Enterprise,Healthcare,Active,23872.51,4211.64,6,85.0
2024-09-10,ACC00021,SMB,Finance,Active,2656.83,180.61,1,85.8
2024-09-10,ACC00022,Enterprise,Tech,Active,14678.29,1634.75,2,82.3
2024-09-10,ACC00023,SMB,Healthcare,Active,2406.5,32.37,6,79.5
2024-09-10,ACC00024,SMB,Retail,Active,1826.98,430.61,7,72.6
2024-09-10,ACC00025,Enterprise,Finance,Active,13632.05,1392.92,7,84.0
2024-09-10,ACC00026,SMB,Tech,Active,2141.82,620.88,8,87.2
2024-09-10,ACC00027,SMB,Healthcare,Active,2322.19,169.24,7,61.6
2024-09-10,ACC00028,Mid-Market,Healthcare,Active,8972.55,1844.91,8,71.7
2024-09-10,ACC00029,SMB,Finance,Paused,577.07,0.0,2,89.4
2024-09-10,ACC00030,SMB,Retail,Churned,1972.08,0.0,9,39.4
2024-09-10,ACC00031,SMB,Finance,Active,581.66,119.53,1,80.6
2024-09-10,ACC00032,Mid-Market,Retail,Active,7746.16,1959.32,1,84.9
2024-09-10,ACC00033,SMB,Finance,Paused,2369.88,0.0,0,75.5
2024-09-10,ACC00034,SMB,Retail,Active,837.7,38.66,6,94.3
2024-09-10,ACC00035,Enterprise,Healthcare,Churned,12279.42,0.0,0,59.4
2024-09-10,ACC00036,Enterprise,Finance,Active,20787.58,460.99,1,77.2
2024-09-10,ACC00037,SMB,Healthcare,Active,1582.03,36.35,6,89.3
2024-09-10,ACC00038,SMB,Retail,Active,2094.79,486.78,0,66.4
2024-09-10,ACC00039,SMB,Healthcare,Active,2657.71,239.05,4,60.2
2024-09-10,ACC00040,SMB,Retail,Churned,2901.8,0.0,9,36.1
2024-09-10,ACC00041,Mid-Market,Retail,Churned,3611.86,0.0,4,53.9
2024-09-10,ACC00042,SMB,Tech,Paused,2790.32,0.0,7,62.7
2024-09-10,ACC00043,SMB,Healthcare,Active,1617.3,477.19,6,74.9
2024-09-10,ACC00044,Enterprise,Retail,Active,16202.75,4753.06,0,64.9
2024-09-10,ACC00045,SMB,Healthcare,Active,2712.88,778.75,2,73.0
2024-09-10,ACC00046,Enterprise,Healthcare,Active,14794.64,2754.32,3,92.8
2024-09-10,ACC00047,Mid-Market,Healthcare,Active,7655.29,1770.25,3,87.8
2024-09-10,ACC00048,SMB,Retail,Active,1780.07,112.55,8,88.9
2024-09-10,ACC00049,SMB,Tech,Active,1565.06,282.11,2,62.9
2024-09-10,ACC00050,SMB,Healthcare,Active,1669.59,228.21,1,64.4
2024-09-11,ACC00001,SMB,Finance,Churned,982.83,0.0,5,20.9
2024-09-11,ACC00002,SMB,Healthcare,Active,1536.81,344.28,2,85.7
2024-09-11,ACC00003,Mid-Market,Retail,Active,6872.65,857.81,1,92.1
2024-09-11,ACC00004,Enterprise,Tech,Active,15321.44,896.0,9,96.7
2024-09-11,ACC00005,SMB,Tech,Active,1820.28,498.09,6,79.2
2024-09-11,ACC00006,Mid-Market,Tech,Active,8748.21,612.87,5,83.4
2024-09-11,ACC00007,SMB,Tech,Active,2252.23,544.43,7,68.4
2024-09-11,ACC00008,SMB,Retail,Active,758.77,221.96,2,77.2
2024-09-11,ACC00009,Mid-Market,Retail,Active,9668.37,2749.34,0,84.9
2024-09-11,ACC00010,SMB,Healthcare,Active,2864.74,394.89,8,88.9
2024-09-11,ACC00011,Mid-Market,Healthcare,Active,9603.5,2646.17,9,87.5
2024-09-11,ACC00012,SMB,Healthcare,Active,1149.07,177.79,2,85.8
2024-09-11,ACC00013,SMB,Healthcare,Active,1431.19,8.36,5,86.9
2024-09-11,ACC00014,Enterprise,Retail,Active,16559.41,2272.41,3,93.2
2024-09-11,ACC00015,SMB,Finance,Active,2175.74,323.99,7,95.6
2024-09-11,ACC00016,Mid-Market,Healthcare,Active,9190.41,882.93,2,85.2
2024-09-11,ACC00017,Enterprise,Healthcare,Active,20745.81,867.68,8,60.0
2024-09-11,ACC00018,Mid-Market,Finance,Active,7659.55,2135.42,7,77.0
2024-09-11,ACC00019,SMB,Healthcare,Paused,1727.16,0.0,9,87.7
2024-09-11,ACC00020,Mid-Market,Retail,Active,4371.23,900.19,4,96.0
2024-09-11,ACC00021,Mid-Market,Healthcare,Active,9277.93,1276.41,5,61.8
2024-09-11,ACC00022,Mid-Market,Retail,Active,4524.13,653.81,5,61.3
2024-09-11,ACC00023,Enterprise,Healthcare,Active,12250.4,633.74,6,87.5
2024-09-11,ACC00024,Enterprise,Retail,Active,11057.81,2891.07,6,76.2
2024-09-11,ACC00025,SMB,Finance,Active,2509.3,643.45,6,69.3
2024-09-11,ACC00026,SMB,Healthcare,Active,1220.15,105.41,8,97.3
2024-09-11,ACC00027,Enterprise,Retail,Active,13133.56,225.86,4,66.8
2024-09-11,ACC00028,Mid-Market,Retail,Active,7914.39,103.1,7,73.9
2024-09-11,ACC00029,SMB,Retail,Active,2211.1,194.16,3,98.9
2024-09-11,ACC00030,SMB,Healthcare,Churned,1410.04,0.0,4,24.3
2024-09-11,ACC00031,SMB,Healthcare,Active,1987.88,116.43,0,96.9
2024-09-11,ACC00032,SMB,Retail,Active,2161.29,472.63,9,92.9
2024-09-11,ACC00033,Enterprise,Retail,Active,13986.38,1276.84,8,86.6
2024-09-11,ACC00034,Mid-Market,Tech,Active,7898.26,433.77,7,77.8
2024-09-11,ACC00035,Mid-Market,Healthcare,Active,7349.27,223.09,4,76.0
2024-09-11,ACC00036,SMB,Healthcare,Active,561.41,158.72,0,84.3
2024-09-11,ACC00037,Mid-Market,Retail,Active,6722.54,29.53,0,95.3
2024-09-11,ACC00038,Mid-Market,Retail,Active,7098.51,1572.85,5,81.9
2024-09-11,ACC00039,SMB,Healthcare,Active,1571.65,17.56,8,79.1
2024-09-11,ACC00040,Enterprise,Healthcare,Active,14167.09,1905.82,5,65.8
2024-09-11,ACC00041,SMB,Tech,Active,2317.37,22.75,9,91.8
2024-09-11,ACC00042,SMB,Finance,Active,1643.01,11.49,9,89.5
2024-09-11,ACC00043,SMB,Tech,Active,728.56,61.74,0,75.8
2024-09-11,ACC00044,Mid-Market,Tech,Active,4958.99,667.66,7,73.7
2024-09-11,ACC00045,SMB,Finance,Active,1579.55,4.31,6,73.9
2024-09-11,ACC00046,SMB,Healthcare,Active,2897.42,95.71,1,70.4
2024-09-11,ACC00047,SMB,Retail,Active,2165.27,240.78,6,90.5
2024-09-11,ACC00048,Mid-Market,Finance,Active,5536.63,1374.84,0,66.7
2024-09-11,ACC00049,Mid-Market,Retail,Active,5747.59,1127.01,8,99.0
2024-09-11,ACC00050,Mid-Market,Tech,Active,8988.37,1410.42,8,60.3
2024-09-12,ACC00001,SMB,Retail,Active,2800.08,673.15,0,93.7
2024-09-12,ACC00002,Mid-Market,Retail,Churned,8985.13,0.0,3,53.6
2024-09-12,ACC00003,SMB,Tech,Active,2013.14,307.83,4,81.8
2024-09-12,ACC00004,SMB,Tech,Paused,2480.89,0.0,3,87.4
2024-09-12,ACC00005,SMB,Tech,Active,2363.91,565.59,8,89.4
2024-09-12,ACC00006,SMB,Healthcare,Active,662.22,145.97,9,87.0
2024-09-12,ACC00007,Mid-Market,Tech,Active,8341.46,40.9,4,95.6
2024-09-12,ACC00008,SMB,Finance,Active,1506.11,158.62,2,67.9
2024-09-12,ACC00009,SMB,Healthcare,Active,1854.72,471.67,7,88.0
2024-09-12,ACC00010,SMB,Tech,Active,814.8,192.26,8,97.2
2024-09-12,ACC00011,SMB,Finance,Active,2389.37,37.25,6,69.0
2024-09-12,ACC00012,Mid-Market,Retail,Active,6105.2,1108.35,9,89.8
2024-09-12,ACC00013,SMB,Tech,Active,898.23,21.35,0,94.8
2024-09-12,ACC00014,SMB,Tech,Active,1620.13,472.95,0,90.4
2024-09-12,ACC00015,Mid-Market,Healthcare,Active,9308.11,871.23,7,92.4
2024-09-12,ACC00016,SMB,Finance,Active,2924.34,92.35,8,67.7
2024-09-12,ACC00017,Mid-Market,Retail,Active,7939.43,1956.64,2,85.6
2024-09-12,ACC00018,Mid-Market,Finance,Active,9132.05,2298.24,3,63.1
2024-09-12,ACC00019,SMB,Retail,Active,2570.74,135.09,6,83.1
2024-09-12,ACC00020,Enterprise,Tech,Active,21427.19,5949.55,7,79.4
2024-09-12,ACC00021,Mid-Market,Healthcare,Active,9401.7,2629.69,9,71.9
2024-09-12,ACC00022,Mid-Market,Finance,Active,8556.44,834.17,8,76.1
2024-09-12,ACC00023,SMB,Retail,Active,1540.57,425.45,9,84.9
2024-09-12,ACC00024,SMB,Retail,Paused,2168.16,0.0,5,84.1
2024-09-12,ACC00025,Mid-Market,Retail,Active,6347.7,1235.31,4,72.9
2024-09-12,ACC00026,SMB,Tech,Active,2267.66,592.77,7,87.3
2024-09-12,ACC00027,SMB,Healthcare,Active,631.41,75.47,7,79.8
2024-09-12,ACC00028,Mid-Market,Retail,Active,6776.51,50.43,1,64.9
2024-09-12,ACC00029,Enterprise,Retail,Paused,19769.55,0.0,9,63.7
2024-09-12,ACC00030,SMB,Healthcare,Paused,960.41,0.0,0,85.2
2024-09-12,ACC00031,SMB,Finance,Active,1632.07,150.48,9,82.4
2024-09-12,ACC00032,Enterprise,Healthcare,Active,23695.78,4599.27,7,83.0
